,word,n_fix,first_fix_dur,first_pass_dur,total_fix_dur,mean_fix_dur,fix_prob,n_refix,reread_prob
35578,at,0.2,38.9,38.9,38.9,38.9,0.2,0.0,0.0
35579,Oasis,0.6,161.0,161.0,161.0,161.0,0.6,0.0,0.0
35580,are,0.5,111.7,111.7,124.2,124.2,0.5,0.0,0.0
35581,the,0.3,62.1,62.1,62.1,62.1,0.3,0.0,0.0
35582,sheikhs,1.4,171.2,207.6,277.9,186.425,0.9,0.5,0.3
35583,of,0.7,127.8,142.1,139.8,124.5,0.6,0.1,0.1
35584,the,0.6,89.2,89.2,119.6,95.1,0.5,0.1,0.1
35585,sport,1.3,229.8,252.8,289.7,223.9,0.9,0.4,0.2
35586,of,0.5,59.0,65.7,82.3,59.43333333333334,0.3,0.2,0.1
35587,"kings,",0.8,151.1,151.1,166.5,149.3,0.7,0.1,0.1
35588,aristocrats,2.2,214.8,367.0,478.2,231.43666666666667,0.9,1.3,0.6
35589,whose,0.8,148.5,148.5,197.8,156.65,0.6,0.2,0.2
35590,bloodlines,1.7,225.9,352.5,358.8,215.56666666666666,1.0,0.7,0.6
35591,are,0.2,48.8,48.8,37.4,37.4,0.2,0.0,0.0
35592,as,1.1,159.8,159.8,202.6,161.2,0.9,0.2,0.2
35593,ancient,1.5,173.4,220.0,280.7,186.0,1.0,0.5,0.4
35594,as,0.1,9.1,9.1,9.1,9.1,0.1,0.0,0.0
35595,their,1.1,185.5,226.1,226.1,179.83333333333331,0.9,0.2,0.1
35596,owners'.,1.0,203.3,203.3,226.0,195.26666666666668,0.8,0.2,0.1
35597,The,0.4,57.1,57.1,85.3,61.1,0.3,0.1,0.1
35598,Oasis,1.2,230.6,247.5,271.3,225.95,1.0,0.2,0.2
35599,stables,1.5,210.2,275.4,295.5,209.53333333333336,1.0,0.5,0.4
35600,are,0.3,52.4,52.4,58.0,58.0,0.3,0.0,0.0
35601,part,1.5,180.4,202.5,253.0,175.625,1.0,0.5,0.3
35602,of,0.3,40.8,40.8,40.8,40.8,0.3,0.0,0.0
35603,the,0.8,107.6,107.6,135.4,99.25,0.6,0.2,0.2
35604,Godolphin,2.0,192.1,460.3,496.6,222.55,0.9,1.1,0.4
35605,racing,1.5,166.3,230.9,276.5,169.73333333333335,0.8,0.7,0.5
35606,"empire,",0.9,184.6,184.6,202.3,187.45,0.8,0.1,0.1
35607,owned,0.6,84.1,95.6,105.2,76.3,0.4,0.2,0.2
35608,by,0.8,133.6,154.8,154.8,137.55,0.7,0.1,0.1
35609,the,0.1,22.2,22.2,22.2,22.2,0.1,0.0,0.0
35610,Maktoum,1.8,233.3,367.2,410.6,241.56,1.0,0.8,0.5
35611,"brothers,",1.3,241.8,305.5,305.5,213.8,0.9,0.4,0.4
35612,Sheikh,1.3,191.3,284.2,318.6,194.88333333333335,0.8,0.5,0.4
35613,Rashid's,1.5,203.8,295.7,318.3,202.35,0.9,0.6,0.4
35614,sons.,1.0,153.0,182.5,182.5,158.4,0.8,0.2,0.2
35615,Sheikh,0.6,122.3,142.9,142.9,124.6,0.5,0.1,0.1
35616,Mohammed,1.0,140.4,187.3,214.8,148.9,0.7,0.3,0.3
35617,bin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35618,Rashid,2.2,203.4,364.7,461.7,225.51999999999998,1.0,1.2,0.5
35619,Al-Maktoum,1.5,174.1,303.1,320.1,148.13333333333333,0.7,0.8,0.5
35620,is,0.1,17.1,17.1,17.1,17.1,0.1,0.0,0.0
35621,the,0.9,204.5,204.5,204.5,204.5,0.9,0.0,0.0
35622,prime,1.1,180.5,189.3,206.3,169.55,0.9,0.2,0.2
35623,mover,0.8,129.3,129.3,145.6,128.3,0.7,0.1,0.1
35624,in,0.2,60.9,60.9,60.9,60.9,0.2,0.0,0.0
35625,the,0.7,133.1,133.1,133.1,133.1,0.7,0.0,0.0
35626,"enterprise,",1.9,211.9,267.0,392.4,201.775,1.0,0.9,0.7
35627,making,0.6,104.3,143.9,143.9,117.7,0.5,0.1,0.1
35628,history,0.6,80.7,107.4,107.4,87.35,0.5,0.1,0.1
35629,in,0.2,30.8,30.8,30.8,30.8,0.2,0.0,0.0
35630,the,0.3,60.2,60.2,60.2,60.2,0.3,0.0,0.0
35631,Nineties,2.0,194.3,370.6,370.6,203.49166666666665,1.0,1.0,0.6
35632,by,0.3,23.6,43.8,43.8,29.3,0.2,0.1,0.1
35633,overwintering,3.3,226.3,332.4,813.3,230.4875,1.0,2.3,0.7
35634,his,0.6,98.1,98.1,115.2,95.05,0.5,0.1,0.1
35635,British-bred,2.7,249.5,375.4,583.4,219.34833333333336,1.0,1.7,1.0
35636,horses,1.4,223.3,223.3,299.0,232.525,1.0,0.4,0.2
35637,in,0.6,79.0,87.4,87.4,78.45,0.5,0.1,0.1
35638,Dubai,1.0,137.2,163.7,196.7,146.5,0.7,0.3,0.3
35639,and,0.5,83.2,83.2,98.8,76.7,0.4,0.1,0.1
35640,winning,0.8,78.6,88.0,133.8,86.45,0.5,0.3,0.3
35641,a,0.2,34.1,34.1,34.1,34.1,0.2,0.0,0.0
35642,string,1.0,178.5,232.1,232.1,164.91666666666669,0.7,0.3,0.2
35643,of,0.6,95.7,108.4,108.4,82.25,0.4,0.2,0.2
35644,classic,1.0,189.5,208.2,231.6,187.2,0.8,0.2,0.1
35645,victories.,1.6,177.0,313.9,358.2,194.75,0.9,0.7,0.5
35646,We,0.1,29.4,29.4,29.4,29.4,0.1,0.0,0.0
35647,are,0.9,87.3,108.1,155.9,84.25,0.5,0.4,0.3
35648,shown,1.1,144.2,198.3,220.9,137.95,0.7,0.4,0.4
35649,around,1.0,144.8,160.6,189.3,139.05,0.7,0.3,0.3
35650,the,0.7,80.3,100.2,136.7,91.0,0.5,0.2,0.2
35651,stables,1.0,114.2,126.6,185.7,110.36666666666665,0.6,0.4,0.3
35652,by,0.4,149.6,149.6,149.6,149.6,0.4,0.0,0.0
35653,trainer,1.6,202.8,289.4,363.2,182.73333333333335,0.8,0.8,0.5
35654,Nick,0.9,115.5,154.0,172.1,116.11666666666665,0.6,0.3,0.2
35655,Robb.,1.1,166.5,219.1,256.7,167.96666666666667,0.7,0.4,0.3
35656,Nick,0.5,99.0,99.0,99.0,99.0,0.5,0.0,0.0
35657,is,0.6,112.2,112.2,117.9,117.9,0.6,0.0,0.0
35658,a,0.3,75.3,75.3,75.3,75.3,0.3,0.0,0.0
35659,world,1.1,159.7,168.7,184.3,155.05,0.9,0.2,0.2
35660,expert,0.9,171.1,186.0,186.0,169.1,0.8,0.1,0.1
35661,on,0.4,55.9,55.9,74.4,57.2,0.3,0.1,0.1
35662,"racehorses,",1.6,196.7,289.6,307.1,186.15000000000003,1.0,0.6,0.4
35663,but,0.6,120.6,120.6,120.6,120.6,0.6,0.0,0.0
35664,if,0.6,77.6,77.6,90.7,78.35,0.5,0.1,0.1
35665,he,0.7,162.6,162.6,162.6,162.6,0.7,0.0,0.0
35666,ever,0.8,116.8,128.2,128.2,106.85,0.7,0.1,0.1
35667,decided,0.6,102.6,102.6,152.8,99.06666666666668,0.4,0.2,0.1
35668,on,0.3,57.4,57.4,57.4,57.4,0.3,0.0,0.0
35669,an,0.6,114.1,114.1,114.1,114.1,0.6,0.0,0.0
35670,alternative,1.4,205.4,251.6,286.4,212.8833333333333,1.0,0.4,0.3
35671,"career,",1.1,225.6,225.6,247.3,219.0,1.0,0.1,0.1
35672,he,0.3,35.5,35.5,46.0,32.3,0.2,0.1,0.1
35673,would,1.1,150.4,155.6,184.4,155.55,0.9,0.2,0.2
35674,make,0.5,98.7,98.7,98.7,98.7,0.5,0.0,0.0
35675,a,0.2,38.4,38.4,38.4,38.4,0.2,0.0,0.0
35676,good,0.9,168.4,168.4,168.4,168.4,0.9,0.0,0.0
35677,living,0.8,123.5,123.5,123.5,123.5,0.8,0.0,0.0
35678,as,0.4,79.8,79.8,79.8,79.8,0.4,0.0,0.0
35679,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35680,tour,1.2,183.0,239.5,239.5,184.95,0.9,0.3,0.3
35681,guide.,0.8,147.3,147.3,147.3,147.3,0.8,0.0,0.0
35682,He's,0.9,111.3,118.5,209.0,107.6,0.5,0.4,0.2
35683,a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35684,natural.,1.0,156.5,186.6,186.6,162.33333333333334,0.8,0.2,0.1
35685,His,0.2,47.4,47.4,47.4,47.4,0.2,0.0,0.0
35686,audience,1.4,250.1,295.9,295.9,235.25,1.0,0.4,0.3
35687,is,0.2,52.9,52.9,54.2,54.2,0.2,0.0,0.0
35688,rapt,1.2,180.2,217.9,237.3,191.8,0.9,0.3,0.2
35689,as,0.3,83.5,83.5,83.5,83.5,0.3,0.0,0.0
35690,he,0.5,53.4,75.3,75.3,55.5,0.4,0.1,0.1
35691,outlines,1.4,228.3,281.0,281.0,210.23333333333335,1.0,0.4,0.3
35692,the,0.2,24.8,24.8,30.7,30.7,0.2,0.0,0.0
35693,science,1.4,200.8,250.7,250.7,192.05,1.0,0.4,0.4
35694,that,0.7,98.9,108.1,108.1,97.85,0.6,0.1,0.1
35695,goes,1.0,159.1,172.6,172.6,156.6,0.9,0.1,0.1
35696,into,0.7,108.8,108.8,108.8,108.8,0.7,0.0,0.0
35697,making,0.9,142.9,190.2,190.2,150.8,0.7,0.2,0.2
35698,a,0.3,41.5,41.5,41.5,41.5,0.3,0.0,0.0
35699,horse,0.4,54.2,54.2,54.2,54.2,0.4,0.0,0.0
35700,run,0.4,47.8,47.8,47.8,47.8,0.4,0.0,0.0
35701,from,1.2,208.1,208.1,222.4,201.35,1.0,0.2,0.2
35702,A,0.3,24.9,30.5,30.5,24.6,0.2,0.1,0.1
35703,to,0.8,127.5,135.0,150.0,122.46666666666665,0.6,0.2,0.1
35704,B,0.5,73.0,83.2,83.2,73.95,0.4,0.1,0.1
35705,in,0.7,114.6,114.6,134.2,106.6,0.5,0.2,0.1
35706,the,0.4,59.1,59.1,75.5,75.5,0.4,0.0,0.0
35707,fastest,1.0,183.5,183.5,207.1,184.9,0.9,0.1,0.1
35708,possible,1.2,222.9,253.5,253.5,215.2,1.0,0.2,0.2
35709,time.,0.6,83.6,83.6,83.6,83.6,0.6,0.0,0.0
35710,At,0.2,44.5,44.5,44.5,44.5,0.2,0.0,0.0
35711,the,0.4,69.7,69.7,69.7,69.7,0.4,0.0,0.0
35712,end,0.7,86.7,97.6,106.0,75.9,0.5,0.2,0.2
35713,of,0.8,131.6,131.6,131.6,131.6,0.8,0.0,0.0
35714,the,0.5,50.3,57.2,65.5,57.9,0.4,0.1,0.1
35715,stables,0.4,69.0,87.7,87.7,69.7,0.3,0.1,0.1
35716,"tour,",0.4,77.3,77.3,77.3,77.3,0.4,0.0,0.0
35717,we,0.3,18.7,18.7,26.4,19.2,0.2,0.1,0.1
35718,are,0.7,64.3,64.3,158.2,67.95,0.3,0.4,0.2
35719,taken,1.0,138.2,138.2,199.4,146.58333333333331,0.7,0.3,0.2
35720,to,0.4,47.5,47.5,59.7,47.7,0.3,0.1,0.1
35721,the,0.6,55.4,55.4,64.3,45.15,0.4,0.2,0.2
35722,racetrack,1.0,163.6,185.6,207.0,166.8,0.8,0.2,0.2
35723,to,0.2,51.5,51.5,51.5,51.5,0.2,0.0,0.0
35724,see,0.8,152.9,172.7,172.7,152.15,0.7,0.1,0.1
35725,the,0.3,34.1,34.1,34.1,34.1,0.3,0.0,0.0
35726,grandstand,1.6,216.9,319.8,357.8,210.7166666666667,0.9,0.7,0.6
35727,and,0.3,72.5,72.5,82.3,82.3,0.3,0.0,0.0
35728,tour,0.8,98.6,108.4,141.5,90.73333333333333,0.5,0.3,0.2
35729,the,0.8,115.3,136.6,174.2,122.8,0.6,0.2,0.2
35730,jockeys',1.2,287.9,317.6,317.6,281.15,1.0,0.2,0.2
35731,quarters,1.2,232.1,250.3,269.4,230.7,1.0,0.2,0.2
35732,and,0.2,27.1,27.1,27.1,27.1,0.2,0.0,0.0
35733,the,0.6,84.4,92.8,118.5,105.6,0.5,0.1,0.1
35734,stewards',1.8,209.8,292.3,364.7,184.88333333333333,0.9,0.9,0.7
35735,room.,0.8,144.0,155.5,155.5,140.4,0.7,0.1,0.1
35736,This,0.5,73.7,73.7,94.8,69.45,0.4,0.1,0.1
35737,is,0.7,151.6,151.6,138.0,138.0,0.7,0.0,0.0
35738,where,0.6,123.3,123.3,123.3,123.3,0.6,0.0,0.0
35739,the,0.5,134.7,134.7,136.6,136.6,0.5,0.0,0.0
35740,Dubai,1.0,193.7,224.8,224.8,185.7,0.8,0.2,0.2
35741,World,1.0,158.1,167.7,167.7,157.05,0.9,0.1,0.1
35742,"Cup,",0.7,112.9,112.9,112.9,112.9,0.7,0.0,0.0
35743,the,0.6,84.6,84.6,84.6,84.6,0.6,0.0,0.0
35744,world's,1.1,145.1,145.1,203.5,141.8,0.8,0.3,0.3
35745,richest,0.8,132.6,132.6,158.7,132.1,0.7,0.1,0.1
35746,horse,1.0,191.9,202.7,215.2,182.15,0.8,0.2,0.2
35747,"race,",1.1,140.8,176.8,212.1,133.35,0.7,0.4,0.4
35748,will,0.4,60.4,60.4,79.0,59.9,0.3,0.1,0.1
35749,be,0.7,148.4,148.4,148.4,148.4,0.7,0.0,0.0
35750,run,0.8,125.4,125.4,166.7,123.95,0.6,0.2,0.2
35751,on,0.8,111.2,111.2,153.0,105.85,0.6,0.2,0.2
35752,23,0.5,81.4,81.4,102.5,81.95,0.4,0.1,0.1
35753,March.,1.4,161.8,188.8,279.2,163.45,0.8,0.6,0.4
35754,Entry,1.3,246.6,246.6,307.4,251.4833333333333,1.0,0.3,0.2
35755,to,0.3,120.6,120.6,120.6,120.6,0.3,0.0,0.0
35756,race,1.5,164.2,198.1,307.2,163.00833333333333,0.8,0.7,0.4
35757,meetings,1.9,140.6,219.4,299.3,147.18,1.0,0.9,0.6
35758,is,0.3,35.1,35.1,47.3,34.6,0.2,0.1,0.1
35759,"free,",0.5,50.5,71.3,71.3,56.55,0.4,0.1,0.1
35760,and,0.4,92.6,92.6,92.6,92.6,0.4,0.0,0.0
35761,there's,0.9,131.6,144.4,197.6,128.0,0.6,0.3,0.2
35762,no,0.6,110.0,110.0,110.0,110.0,0.6,0.0,0.0
35763,gambling.,1.3,182.2,230.9,252.5,176.3,0.9,0.4,0.4
35764,But,0.3,31.3,31.3,31.3,31.3,0.3,0.0,0.0
35765,who,1.0,180.5,207.5,221.5,177.45,0.8,0.2,0.2
35766,needs,0.8,188.5,188.5,188.5,188.5,0.8,0.0,0.0
35767,a,0.1,33.1,33.1,33.1,33.1,0.1,0.0,0.0
35768,bet,0.7,147.2,147.2,147.2,147.2,0.7,0.0,0.0
35769,when,0.7,141.0,141.0,141.0,141.0,0.7,0.0,0.0
35770,you,0.2,61.5,61.5,61.5,61.5,0.2,0.0,0.0
35771,can,0.6,86.7,86.7,95.7,77.2,0.5,0.1,0.1
35772,watch,1.1,204.0,232.7,245.4,204.45,0.9,0.2,0.2
35773,the,0.4,97.9,97.9,70.1,70.1,0.4,0.0,0.0
35774,result,0.7,87.4,99.0,99.0,84.85,0.6,0.1,0.1
35775,of,0.2,50.1,50.1,50.1,50.1,0.2,0.0,0.0
35776,centuries,0.7,117.9,134.3,150.6,107.3,0.5,0.2,0.2
35777,of,0.1,15.9,15.9,15.9,15.9,0.1,0.0,0.0
35778,Arab,0.7,108.1,129.0,129.0,110.86666666666667,0.5,0.2,0.1
35779,equine,1.3,197.5,243.2,294.5,201.46666666666667,0.9,0.4,0.3
35780,expertise,1.5,243.9,326.0,345.6,222.85,0.9,0.6,0.4
35781,come,0.6,110.2,118.6,118.6,109.7,0.5,0.1,0.1
35782,thundering,1.4,180.3,251.4,271.9,169.45,0.9,0.5,0.3
35783,down,0.6,95.3,95.3,115.4,93.55,0.5,0.1,0.1
35784,the,0.5,70.9,70.9,96.7,85.15,0.4,0.1,0.1
35785,track?,0.9,155.4,163.6,188.2,149.05,0.7,0.2,0.2
35786,It,0.5,112.3,112.3,112.3,112.3,0.5,0.0,0.0
35787,is,0.3,29.7,29.7,29.7,29.7,0.3,0.0,0.0
35788,early,0.7,84.2,141.1,141.1,92.96666666666667,0.5,0.2,0.1
35789,in,0.3,58.6,58.6,58.6,58.6,0.3,0.0,0.0
35790,the,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35791,morning.,1.0,127.2,155.2,155.2,129.25,0.8,0.2,0.2
35792,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35793,falcon,0.8,127.1,132.9,152.6,128.05,0.6,0.2,0.2
35794,hangs,1.1,125.4,161.3,190.8,127.1,0.7,0.4,0.4
35795,in,0.1,19.3,19.3,19.3,19.3,0.1,0.0,0.0
35796,the,0.5,102.8,102.8,86.6,86.6,0.5,0.0,0.0
35797,sky,0.4,72.7,72.7,72.7,72.7,0.4,0.0,0.0
35798,high,0.6,123.1,123.1,123.1,123.1,0.6,0.0,0.0
35799,above,0.8,87.1,144.9,144.9,92.4,0.5,0.3,0.1
35800,the,0.1,21.2,21.2,21.2,21.2,0.1,0.0,0.0
35801,desert,0.6,171.3,171.3,171.3,171.3,0.6,0.0,0.0
35802,before,0.8,142.3,246.3,246.3,174.95,0.6,0.2,0.2
35803,stooping,1.2,221.4,272.5,272.5,222.75,0.9,0.3,0.3
35804,in,0.4,101.3,101.3,101.3,101.3,0.4,0.0,0.0
35805,a,0.2,24.6,24.6,24.6,24.6,0.2,0.0,0.0
35806,heart-stopping,2.3,206.8,373.3,411.8,182.43333333333334,1.0,1.3,0.9
35807,dive,0.7,123.5,132.0,132.0,120.6,0.6,0.1,0.1
35808,for,0.7,89.3,89.3,104.9,81.9,0.5,0.2,0.1
35809,its,0.5,73.7,73.7,73.7,73.7,0.5,0.0,0.0
35810,reward.,1.2,152.0,186.2,186.2,153.41666666666669,0.9,0.3,0.2
35811,Here,0.6,96.5,122.6,122.6,88.3,0.4,0.2,0.2
35812,and,0.9,156.0,184.6,207.4,158.15,0.7,0.2,0.2
35813,"there,",0.8,138.1,138.1,138.1,138.1,0.8,0.0,0.0
35814,Arabian,1.1,186.1,203.5,203.5,187.85,1.0,0.1,0.1
35815,oryx,0.6,148.7,148.7,148.7,148.7,0.6,0.0,0.0
35816,nibble,0.9,177.7,197.2,242.3,170.75,0.6,0.3,0.2
35817,the,0.3,64.7,64.7,64.7,64.7,0.3,0.0,0.0
35818,shrubby,1.8,275.3,314.7,412.7,263.525,1.0,0.8,0.3
35819,plants,0.9,155.6,173.4,184.7,149.5,0.7,0.2,0.1
35820,that,0.7,139.0,139.0,156.2,130.55,0.6,0.1,0.1
35821,form,1.6,204.7,257.3,332.3,211.0666666666667,1.0,0.6,0.5
35822,defiant,1.3,176.0,189.4,231.4,171.6,0.9,0.4,0.4
35823,grey,0.8,146.4,146.4,196.7,151.6,0.6,0.2,0.2
35824,mats,0.8,159.8,180.9,180.9,160.35,0.7,0.1,0.1
35825,in,0.5,96.3,96.3,96.3,96.3,0.5,0.0,0.0
35826,the,0.4,59.4,59.4,80.0,80.0,0.4,0.0,0.0
35827,sand.,0.8,122.7,129.6,129.6,117.35,0.7,0.1,0.1
35828,I,0.2,26.5,26.5,26.5,26.5,0.2,0.0,0.0
35829,bend,0.7,111.0,111.0,135.5,114.25,0.6,0.1,0.1
35830,down,0.8,131.2,187.9,213.9,129.0,0.5,0.3,0.2
35831,and,0.1,12.6,12.6,12.6,12.6,0.1,0.0,0.0
35832,rub,0.2,25.7,25.7,25.7,25.7,0.2,0.0,0.0
35833,the,0.4,85.2,85.2,83.9,83.9,0.4,0.0,0.0
35834,leaves,0.8,128.1,141.7,141.7,124.7,0.7,0.1,0.1
35835,between,0.8,126.2,126.2,141.0,124.4,0.7,0.1,0.1
35836,my,0.4,83.7,93.9,83.7,83.7,0.4,0.0,0.0
35837,fingers.,0.8,128.5,143.6,143.6,132.9,0.7,0.1,0.1
35838,To,0.2,64.8,64.8,64.8,64.8,0.2,0.0,0.0
35839,my,0.4,68.0,68.0,68.0,68.0,0.4,0.0,0.0
35840,English,1.1,194.3,211.9,211.9,191.15,1.0,0.1,0.1
35841,gardening,1.1,226.2,253.6,253.6,233.75,1.0,0.1,0.1
35842,hands,0.8,178.3,178.3,178.3,178.3,0.8,0.0,0.0
35843,they,0.7,108.1,108.1,108.1,108.1,0.7,0.0,0.0
35844,feel,0.7,107.0,127.5,127.5,107.5,0.6,0.1,0.1
35845,bereft,0.8,117.1,148.1,148.1,111.7,0.6,0.2,0.2
35846,of,0.2,31.6,31.6,31.6,31.6,0.2,0.0,0.0
35847,any,0.5,103.5,103.5,103.5,103.5,0.5,0.0,0.0
35848,moisture,1.0,163.3,213.4,213.4,157.0,0.7,0.3,0.3
35849,or,0.3,33.1,47.8,47.8,37.45,0.2,0.1,0.1
35850,goodness.,1.4,206.4,263.7,286.5,201.98333333333335,1.0,0.4,0.3
35851,But,0.6,102.4,108.8,108.8,96.55,0.5,0.1,0.1
35852,"Mitch,",1.7,211.5,260.4,308.5,204.03333333333333,1.0,0.7,0.5
35853,our,0.5,87.1,87.1,109.1,90.65,0.4,0.1,0.1
35854,South,1.1,201.4,225.8,225.8,190.7,0.9,0.2,0.2
35855,African,1.1,127.6,141.2,167.9,128.55,0.9,0.2,0.2
35856,field,0.9,117.3,139.9,163.8,112.5,0.6,0.3,0.3
35857,"guide,",1.1,202.5,238.0,238.0,201.5,0.9,0.2,0.2
35858,assures,0.4,62.4,62.4,62.4,62.4,0.4,0.0,0.0
35859,me,0.3,60.5,60.5,60.5,60.5,0.3,0.0,0.0
35860,that,0.4,94.6,94.6,94.6,94.6,0.4,0.0,0.0
35861,the,0.4,86.1,86.1,86.1,86.1,0.4,0.0,0.0
35862,oryx,0.9,201.5,210.5,210.5,193.45,0.8,0.1,0.1
35863,thrive,1.6,265.8,301.1,392.6,264.875,1.0,0.6,0.3
35864,on,0.8,170.1,170.1,193.3,168.95,0.7,0.1,0.1
35865,their,1.0,142.2,142.2,189.1,150.4,0.8,0.2,0.2
35866,diet,0.9,164.7,164.7,171.0,150.05,0.8,0.1,0.1
35867,and,0.3,60.1,60.1,60.1,60.1,0.3,0.0,0.0
35868,points,1.1,157.5,175.7,208.2,147.7,0.8,0.3,0.2
35869,to,0.7,129.3,161.1,161.1,132.63333333333335,0.5,0.2,0.1
35870,where,1.3,196.2,239.3,285.5,201.4,0.9,0.4,0.3
35871,tiny,0.3,50.6,50.6,50.6,50.6,0.3,0.0,0.0
35872,yellow,1.7,179.4,243.6,319.0,167.15,0.9,0.8,0.7
35873,flowers,1.3,133.2,165.5,255.9,132.925,0.7,0.6,0.4
35874,have,0.7,134.7,134.7,134.7,134.7,0.7,0.0,0.0
35875,"bloomed,",1.4,172.8,172.8,251.2,170.875,0.9,0.5,0.2
35876,a,0.1,26.4,26.4,26.4,26.4,0.1,0.0,0.0
35877,response,1.7,208.7,252.2,353.1,216.3,1.0,0.7,0.5
35878,to,0.6,75.8,75.8,86.0,77.65,0.5,0.1,0.1
35879,a,0.3,47.0,47.0,63.9,63.9,0.3,0.0,0.0
35880,short-lived,2.8,167.7,209.0,485.1,182.31666666666666,1.0,1.8,0.8
35881,shower,1.5,235.4,249.2,387.4,248.05,1.0,0.5,0.4
35882,the,0.7,131.3,131.3,186.7,169.85,0.6,0.1,0.1
35883,night,1.4,157.6,174.2,239.7,158.3,0.9,0.5,0.5
35884,before.,0.8,119.5,119.5,139.8,117.95,0.7,0.1,0.1
35885,Falconry,1.0,174.2,236.6,310.7,170.55,0.6,0.4,0.3
35886,is,0.5,58.5,58.5,115.8,68.9,0.3,0.2,0.2
35887,an,0.7,108.4,108.4,135.5,115.6,0.6,0.1,0.1
35888,Arab,1.1,116.2,116.2,186.6,112.96666666666665,0.6,0.5,0.3
35889,tradition:,1.5,229.6,283.0,300.0,213.83333333333331,1.0,0.5,0.4
35890,the,0.8,124.9,124.9,168.8,128.5,0.6,0.2,0.2
35891,birds,1.1,180.8,205.8,213.1,171.2,0.8,0.3,0.3
35892,are,0.6,130.2,130.2,130.2,130.2,0.6,0.0,0.0
35893,pictured,1.2,199.0,238.5,238.5,198.3,1.0,0.2,0.2
35894,on,0.2,41.1,41.1,41.1,41.1,0.2,0.0,0.0
35895,the,0.9,132.0,132.0,205.6,160.7,0.7,0.2,0.2
35896,Dubai,0.8,139.7,151.9,151.9,134.6,0.7,0.1,0.1
35897,"currency,",1.4,255.7,324.3,324.3,230.95,1.0,0.4,0.4
35898,the,0.5,146.2,146.2,133.3,133.3,0.5,0.0,0.0
35899,dirham.,1.1,141.7,176.6,227.3,136.75,0.6,0.5,0.4
35900,In,0.5,131.8,131.8,131.8,131.8,0.5,0.0,0.0
35901,his,0.8,83.9,118.6,176.1,82.275,0.4,0.4,0.2
35902,book,0.8,161.0,161.0,206.8,178.25,0.7,0.1,0.1
35903,Arabian,1.3,193.0,211.1,260.3,188.975,0.9,0.4,0.2
35904,"Sands,",1.1,225.6,249.0,267.2,229.53333333333336,0.9,0.2,0.1
35905,about,0.8,159.1,159.1,179.0,158.65,0.7,0.1,0.1
35906,Oman,1.0,243.3,243.3,254.5,239.8,0.9,0.1,0.1
35907,and,1.0,87.6,87.6,268.2,91.54285714285714,0.4,0.6,0.1
35908,the,0.3,95.1,95.1,74.0,74.0,0.3,0.0,0.0
35909,Empty,1.1,202.6,220.9,257.6,209.26666666666665,0.9,0.2,0.1
35910,"Quarter,",1.5,202.5,251.4,295.6,185.21666666666667,0.9,0.6,0.4
35911,the,0.6,80.9,95.2,95.2,85.2,0.5,0.1,0.1
35912,explorer,0.6,146.0,146.0,146.0,146.0,0.6,0.0,0.0
35913,Wilfred,0.9,96.1,110.8,149.7,104.55,0.6,0.3,0.3
35914,Thesiger,1.3,158.1,190.4,266.4,176.06666666666666,0.8,0.5,0.4
35915,describes,1.8,181.3,221.8,383.0,175.07,0.8,1.0,0.5
35916,hunting,1.7,214.6,270.4,395.9,182.31666666666666,0.8,0.9,0.5
35917,bustard,2.4,242.8,276.0,541.2,220.61944444444444,0.8,1.6,0.5
35918,with,0.9,165.1,180.0,211.1,145.05,0.6,0.3,0.3
35919,peregrine,2.2,209.2,312.3,429.8,198.65000000000003,0.9,1.3,0.7
35920,falcons,1.6,146.9,208.9,224.9,140.5,0.9,0.7,0.6
35921,on,0.5,48.7,48.7,83.0,50.15,0.3,0.2,0.2
35922,"camelback,",0.8,102.8,102.8,148.9,101.96666666666667,0.6,0.2,0.1
35923,accompanied,1.4,206.5,297.5,331.5,160.9,0.7,0.7,0.4
35924,by,0.3,77.0,77.0,77.0,77.0,0.3,0.0,0.0
35925,a,0.3,73.2,73.2,72.3,72.3,0.3,0.0,0.0
35926,pack,0.3,49.2,49.2,49.2,49.2,0.3,0.0,0.0
35927,of,0.5,75.0,75.0,75.0,75.0,0.5,0.0,0.0
35928,salukis.,1.5,179.3,224.9,383.6,195.83333333333331,0.7,0.8,0.4
35929,He,0.4,80.4,87.6,87.6,71.45,0.3,0.1,0.1
35930,tells,0.9,139.0,151.3,177.5,149.15,0.7,0.2,0.2
35931,how,0.6,99.5,99.5,116.4,98.3,0.5,0.1,0.1
35932,an,0.2,48.2,48.2,48.2,48.2,0.2,0.0,0.0
35933,Arab,0.6,93.6,93.6,96.6,83.65,0.5,0.1,0.1
35934,falconer,1.1,199.3,239.7,262.6,197.96666666666667,0.8,0.3,0.2
35935,could,0.5,117.6,117.6,164.5,126.35,0.4,0.1,0.1
35936,have,0.7,173.9,173.9,173.9,173.9,0.7,0.0,0.0
35937,a,0.3,60.8,60.8,55.9,55.9,0.3,0.0,0.0
35938,bird,0.6,119.7,119.7,119.7,119.7,0.6,0.0,0.0
